i_ano_compt;i_mes_compt;i_desc_car_int_atend;i_desc_complex_proc;i_desc_estab_cnes;i_desc_proc_realizado;i_qtd;id
2022;1;BPA-C;Média complexidade;9764860 - CEO - Gama;0414020146 - EXODONTIA MÚLTIPLA COM ALVEOLOPLASTIA POR SEXTANTE;2;18572
2022;5;BPA-C;Média complexidade;0010464 - HRAN;0405050259 - RETIRADA DE CORPO ESTRANHO DA CORNEA;8;19481
2022;3;Eletivo;Média complexidade;0010456 - HBDF;0407010254 - RETIRADA DE POLIPO DO TUBO DIGESTIVO POR ENDOSCOPIA;3;18886
2022;2;Eletivo;Média complexidade;0010510 - HUB;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;21;18683
2022;3;BPA-C;Média complexidade;9622918 - CEO-Taguatinga;0414020278 - REMOÇÃO DE DENTE RETIDO (INCLUSO / IMPACTADO);175;19099
2022;12;BPA-C;Média complexidade;0010472 - HRG;0405050364 - TRATAMENTO CIRURGICO DE PTERIGIO;2;21576
2022;10;Urgência;Média complexidade;0010529 - HRPl;0408020156 - REDUÇÃO INCRUENTA DE FRATURA / LESÃO FISARIA DE COTOVELO;2;21037
2022;6;BPA-C;Média complexidade;6876617 - HCB;0407010327 - TRATAMENTO ESCLEROSANTE DE LESOES NAO HEMORRAGICAS DO APARELHO DIGESTIVO INCLUINDO LIGADURA ELASTICA;1;19959
2022;10;BPA-C;Média complexidade;6876617 - HCB;0407010319 - TRATAMENTO ESCLEROSANTE / LIGADURA ELASTICA DE LESAO HEMORRAGICA DO APARELHO DIGESTIVO;4;21120
2022;11;BPA-C;Média complexidade;9622918 - CEO - Taguatinga;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;23;21471
2022;8;Eletivo;Média complexidade;9516212 - Policlínica Paranoá;0409060089 - EXCISÃO TIPO I DO COLO UTERINO;10;20549
2022;8;BPA-C;Média complexidade;0727377 - CADH - Região Leste;0415040043 - DEBRIDAMENTO DE ULCERA / NECROSE;6;20485
2022;12;Eletivo;Média complexidade;0010472 - HRG;0408050284 - REDUCAO INCRUENTA DE LUXACAO OU FRATURA / LUXACAO SUBTALAR E INTRATARSICA;1;21581
2022;7;Eletivo;Média complexidade;0010510 - HUB;0407040196 - PARACENTESE ABDOMINAL;27;20140
2022;9;BPA-C;Média complexidade;0010456 - HBDF;0405010141 - SIMBLEFAROPLASTIA;1;20657
2022;11;Eletivo;Média complexidade;5717515 - HRSM;0404020623 - RETIRADA DE MATERIAL DE SÍNTESE ÓSSEA / DENTÁRIA;5;21396
2022;4;Eletivo;Média complexidade;0010464 - HRAN;0413010040 - CURATIVO EM MEDIO QUEIMADO;1393;19206
2022;6;BPA-C;Atenção Básica;9676473 - CEO - Ceilândia I;0414020120 - EXODONTIA DE DENTE DECÍDUO;2;20005
2022;10;BPA-C;Média complexidade;9715797 - CEO - Guará;0414020278 - REMOÇÃO DE DENTE RETIDO (INCLUSO / IMPACTADO);19;21192
2022;8;BPA-C;Média complexidade;0010499 - HRT;0409050067 - PLASTICA DE FREIO BALANO-PREPUCIAL;1;20416
2022;7;Eletivo;Atenção Básica;5717515 - HRSM;0414020120 - EXODONTIA DE DENTE DECÍDUO;1;20196
2022;4;BPA-C;Média complexidade;0010464 - HRAN;0406020132 - EXCISAO E SUTURA DE HEMANGIOMA;1;19196
2022;12;Eletivo;Média complexidade;0010510 - HUB;0409040142 - ORQUIECTOMIA SUBCAPSULAR BILATERAL;1;21615
2022;8;Eletivo;Alta complexidade;0010499 - HRT;0418010064 - IMPLANTE DE CATETER DUPLO LUMEN P/HEMODIALISE;23;20407
2022;3;BPA-C;Média complexidade;0010456 - HBDF;0404020615 - REDUÇÃO DE LUXAÇÃO TÊMPORO-MANDIBULAR;2;18862
2022;12;Eletivo;Média complexidade;0010537 - HMIB;0414020073 - CURETAGEM PERIAPICAL;11;21639
2022;10;Eletivo;Média complexidade;3055450 - CBV;0405030215 - RETINOPEXIA PNEUMÁTICA;13;21081
2022;6;BPA-C;Atenção Básica;9690735 - CEO - Planaltina;0414020138 - EXODONTIA DE DENTE PERMANENTE;10;20012
2022;10;BPA-C;Média complexidade;9778144 - Policlínica Asa Norte;0404010270 - REMOCAO DE CERUMEN DE CONDUTO AUDITIVO EXTERNO UNI / BILATERAL;18;21213
2022;5;Eletivo;Média complexidade;7465157 - UPA Ceilândia;0407040196 - PARACENTESE ABDOMINAL;1;19656
2022;12;Eletivo;Alta complexidade;5479878 - Davita Sobradinho;0418020035 - RETIRADA DE CATETER TIPO TENCKHOFF / SIMILAR DE LONGA PERMANÊNCIA;1;21685
2022;10;BPA-C;Média complexidade;9772243 - CEO - Paranoá;0406020140 - EXCISAO E SUTURA DE LINFANGIOMA / NEVUS;3;21202
2022;8;Eletivo;Média complexidade;0010510 - HUB;0409060089 - EXCISÃO TIPO I DO COLO UTERINO;2;20446
2022;4;BPA-C;Média complexidade;0010766 - CEO 712 912 Sul;0414020073 - CURETAGEM PERIAPICAL;13;19291
2022;10;BPA-C;Atenção Básica;9690735 - CEO - Planaltina;0414020138 - EXODONTIA DE DENTE PERMANENTE;1;21183
2022;6;Eletivo;Atenção Básica;0010510 - HUB;0414020430 - EXODONTIA DE DENTE SUPRANUMERÁRIO;1;19863
2022;5;BPA-C;Média complexidade;9622918 - CEO - Taguatinga;0414020154 - GENGIVECTOMIA (POR SEXTANTE);9;19713
2022;9;BPA-C;Média complexidade;0010456 - HBDF;0407010319 - TRATAMENTO ESCLEROSANTE / LIGADURA ELASTICA DE LESAO HEMORRAGICA DO APARELHO DIGESTIVO;3;20661
2022;4;Eletivo;Média complexidade;0010499 - HRT;0405010184 - TRATAMENTO CIRURGICO DE BLEFAROCALASE;6;19234
2022;11;Eletivo;Alta complexidade;0010510 - HUB;0418020035 - RETIRADA DE CATETER TIPO TENCKHOFF / SIMILAR DE LONGA PERMANÊNCIA;5;21313
2022;1;Eletivo;Média complexidade;9516212 - Policlínica Paranoá;0409060089 - EXCISÃO TIPO I DO COLO UTERINO;1;18516
2022;4;BPA-C;Média complexidade;0010456 - HBDF;0405010060 - EPILACAO DE CILIOS;1;19166
2022;5;Eletivo;Média complexidade;5717515 - HRSM;0404020054 - DRENAGEM DE ABSCESSO DA BOCA E ANEXOS;7;19640
2022;10;BPA-C;Atenção Básica;0010464 - HRAN;0413010023 - ATENDIMENTO DE URGÊNCIA EM PEQUENO QUEIMADO;9;20968
2022;5;BPA-C;Média complexidade;5717515 - HRSM;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;72;19634
2022;12;BPA-C;Média complexidade;0010529 - HRPl;0415040043 - DEBRIDAMENTO DE ULCERA / NECROSE;10;21626
2022;3;BPA-C;Média complexidade;6876617 - HCB;0408060654 - TRATAMENTO CIRÚRGICO DE POLIDACTILIA NÃO ARTICULADA;2;19043
2022;4;BPA-C;Média complexidade;9622918 - CEO-Taguatinga;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;32;19384
2022;4;BPA-C;Atenção Básica;2649527 - HAB;0414020138 - EXODONTIA DE DENTE PERMANENTE;14;19302
2022;6;Eletivo;Média complexidade;0010510 - HUB;0414010361 - EXERESE DE CISTO ODONTOGÊNICO E NÃO-ODONTOGÊNICO;1;19869
2022;10;Urgência;Alta complexidade;0010502 - HRS;0418010048 - IMPLANTE DE CATETER DE LONGA PERMANÊNCIA P/ HEMODIALISE;4;21015
2022;7;Eletivo;Média complexidade;0010456 - HBDF;0405010176 - SUTURA DE PALPEBRAS;3;20066
2022;4;Eletivo;Média complexidade;0010510 - HUB;0405050020 - CAPSULOTOMIA A YAG LASER;114;19255
2022;3;Eletivo;Média complexidade;5717515 - HRSM;0408020245 - REDUÇÃO INCRUENTA DE LUXAÇÃO OU FRATURA / LUXACAO NO PUNHO;1;19036
2022;11;Eletivo;Média complexidade;9516212 - Policlínica Paranoá;0409060089 - EXCISÃO TIPO I DO COLO UTERINO;2;21433
2022;5;BPA-C;Média complexidade;9715797 - CEO - Guará;0414020375 - TRATAMENTO CIRÚRGICO PERIODONTAL (POR SEXTANTE);2;19734
2022;12;BPA-C;Média complexidade;0010472 - HRG;0407020314 - LIGADURA ELASTICA DE HEMORROIDAS (SESSAO);1;21577
2022;1;Eletivo;Média complexidade;0010510 - HUB;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;39;18431
2022;2;BPA-C;Média complexidade;9764860 - CEO - Gama;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;1;18833
2022;6;Eletivo;Alta complexidade;0010510 - HUB;0418010013 - CONFECCAO DE FISTULA ARTERIO-VENOSA C/ ENXERTIA DE POLITETRAFLUORETILENO (PTFE);2;19854
2022;10;Eletivo;Média complexidade;0010456 - HBDF;0405010184 - TRATAMENTO CIRURGICO DE BLEFAROCALASE;2;20954
2022;10;Eletivo;Média complexidade;5717515 - HRSM;0414020278 - REMOÇÃO DE DENTE RETIDO (INCLUSO / IMPACTADO);98;21111
2022;3;Eletivo;Média complexidade;9622918 - CEO-Taguatinga;0404020054 - DRENAGEM DE ABSCESSO DA BOCA E ANEXOS;3;19101
2022;11;Eletivo;Alta complexidade;7491484 - Renal Vida;0418010064 - IMPLANTE DE CATETER DUPLO LUMEN P/HEMODIALISE;1;21429
2022;9;Eletivo;Alta complexidade;9967486 - IBRANE;0418010030 - CONFECCAO DE FISTULA ARTERIO-VENOSA P/ HEMODIALISE;4;20919
2022;8;Eletivo;Média complexidade;0010510 - HUB;0414020162 - GENGIVOPLASTIA (POR SEXTANTE);2;20453
2022;11;BPA-C;Média complexidade;0010464 - HRAN;0409050067 - PLASTICA DE FREIO BALANO-PREPUCIAL;1;21267
2022;11;Eletivo;Média complexidade;0010456 - HBDF;0412010062 - PUNCAO DE TRAQUEIA C/ ASPIRACAO;1;21254
2022;5;BPA-C;Média complexidade;9622918 - CEO - Taguatinga;0414020081 - ENXERTO GENGIVAL;2;19712
2022;8;Eletivo;Média complexidade;0010456 - HBDF;0405010184 - TRATAMENTO CIRURGICO DE BLEFAROCALASE;2;20351
2022;12;Eletivo;Média complexidade;0010456 - HBDF;0405050097 - FACECTOMIA C/ IMPLANTE DE LENTE INTRA-OCULAR;9;21546
2022;10;Urgência;Média complexidade;0010529 - HRPl;0408010134 - REDUCAO INCRUENTA DE LUXAÇÃO OU FRATURA / LUXAÇÃO ESCÁPULO-UMERAL;10;21036
2022;12;Eletivo;Média complexidade;0010537 - HMIB;0404020623 - RETIRADA DE MATERIAL DE SÍNTESE ÓSSEA / DENTÁRIA;2;21636
2022;2;BPA-C;Média complexidade;9676473 - CEO-Ceilândia I;0414020375 - TRATAMENTO CIRÚRGICO PERIODONTAL (POR SEXTANTE);5;18811
2022;1;BPA-C;Média complexidade;9578560 - CEO-Ceilândia II;0414020073 - CURETAGEM PERIAPICAL;2;18526
2022;5;Eletivo;Média complexidade;9690719 - CEO - Sobradinho;0404020097 - EXCISÃO E SUTURA DE LESÃO NA BOCA;3;19727
2022;12;BPA-C;Média complexidade;9764860 - CEO - Gama;0414020278 - REMOÇÃO DE DENTE RETIDO (INCLUSO / IMPACTADO);26;21799
2022;11;Eletivo;Média complexidade;3055450 - CBV;0405030096 - SUTURA DE ESCLERA;43;21373
2022;5;BPA-C;Média complexidade;9622918 - CEO - Taguatinga;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;25;19711
2022;5;BPA-C;Atenção Básica;9676473 - CEO - Ceilândia I;0414020120 - EXODONTIA DE DENTE DECÍDUO;5;19717
2022;12;BPA-C;Atenção Básica;9622845 - CEO - Policlínica Taguatinga;0414020120 - EXODONTIA DE DENTE DECÍDUO;15;21755
2022;12;Urgência;Média complexidade;5717515 - HRSM;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;4;21708
2022;4;Eletivo;Média complexidade;3055450 - CBV;0405030150 - VITRIOLISE A YAG LASER;1;19312
2022;11;Urgência;Média complexidade;0010529 - HRPl;0408050268 - REDUCAO INCRUENTA DE LUXACAO / FRATURA-LUXACAO DO JOELHO;1;21336
2022;8;BPA-C;Média complexidade;0010464 - HRAN;0409060097 - EXERESE DE POLIPO DE UTERO;2;20378
2022;7;Eletivo;Alta complexidade;0010510 - HUB;0418010080 - IMPLANTE DE CATETER TIPO TENCKHOFF OU SIMILAR P/ DPA/DPAC;3;20130
2022;5;Eletivo;Média complexidade;0010499 - HRT;0405010184 - TRATAMENTO CIRURGICO DE BLEFAROCALASE;10;19524
2022;9;Eletivo;Média complexidade;0010510 - HUB;0406020620 - RETIRADA DE CATETER DE LONGA PERMANÊNCIA SEMI OU TOTALMENTE IMPLANTÁVEL;2;20738
2022;5;Eletivo;Média complexidade;9715797 - CEO - Guará;0404020097 - EXCISÃO E SUTURA DE LESÃO NA BOCA;2;19735
2022;8;Eletivo;Alta complexidade;7929129 - Clinica de Olhos Dr João Eugenio;0405050372 - FACOEMULSIFICACAO C/ IMPLANTE DE LENTE INTRA-OCULAR DOBRAVEL;53;20542
2022;1;Eletivo;Alta complexidade;0010456 - HBDF;0418010064 - IMPLANTE DE CATETER DUPLO LUMEN P/HEMODIALISE;17;18330
2022;9;Eletivo;Média complexidade;0010510 - HUB;0414020146 - EXODONTIA MÚLTIPLA COM ALVEOLOPLASTIA POR SEXTANTE;8;20745
2022;11;BPA-C;Média complexidade;9578560 - CEO 11 - Ceilândia;0414020375 - TRATAMENTO CIRÚRGICO PERIODONTAL (POR SEXTANTE);2;21445
2022;7;BPA-C;Atenção Básica;0010472 - HRG;0414020120 - EXODONTIA DE DENTE DECÍDUO;1;20093
2022;12;BPA-C;Média complexidade;9690735 - CEO - Planaltina;0414020073 - CURETAGEM PERIAPICAL;47;21782
2022;11;Eletivo;Média complexidade;0010537 - HMIB;0414020154 - GENGIVECTOMIA (POR SEXTANTE);1;21347
2022;4;Eletivo;Média complexidade;9690719 - CEO-Sobradinho;0404020097 - EXCISÃO E SUTURA DE LESÃO NA BOCA;1;19405
2022;2;Eletivo;Média complexidade;0010502 - HRS;0407010254 - RETIRADA DE POLIPO DO TUBO DIGESTIVO POR ENDOSCOPIA;1;18667
2022;7;Eletivo;Atenção Básica;9622845 - CEO - Policlínica Taguatinga;0414020430 - EXODONTIA DE DENTE SUPRANUMERÁRIO;1;20258
2022;2;Eletivo;Média complexidade;5717515 - HRSM;0404020054 - DRENAGEM DE ABSCESSO DA BOCA E ANEXOS;1;18749
2022;5;BPA-C;Atenção Básica;2645157 - HRL;0404010300 - RETIRADA DE CORPO ESTRANHO DA CAVIDADE AUDITIVA E NASAL;2;19601
2022;9;BPA-C;Média complexidade;9578560 - CEO 11 - Ceilândia;0414020375 - TRATAMENTO CIRÚRGICO PERIODONTAL (POR SEXTANTE);1;20857
2022;5;Eletivo;Média complexidade;0010510 - HUB;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;1;19559
2022;6;Eletivo;Média complexidade;3055450 - CBV;0405030053 - INJECAO INTRA-VITREO;19;19921
2022;12;BPA-C;Atenção Básica;0010529 - HRPl;0404010300 - RETIRADA DE CORPO ESTRANHO DA CAVIDADE AUDITIVA E NASAL;7;21625
2022;3;Urgência;Média complexidade;0010529 - HRPl;0408010134 - REDUCAO INCRUENTA DE LUXAÇÃO OU FRATURA / LUXAÇÃO ESCÁPULO-UMERAL;2;18975
2022;4;Eletivo;Média complexidade;0010464 - HRAN;0409070122 - DRENAGEM DE GLANDULA DE BARTHOLIN / SKENE;1;19204
2022;2;Eletivo;Média complexidade;0010537 - HMIB;0404020054 - DRENAGEM DE ABSCESSO DA BOCA E ANEXOS;2;18709
2022;1;Eletivo;Média complexidade;9621709 - Policlínica II Taguatinga;0407010254 - RETIRADA DE POLIPO DO TUBO DIGESTIVO POR ENDOSCOPIA;1;18537
2022;11;BPA-C;Média complexidade;9690719 - CEO - Sobradinho;0414020162 - GENGIVOPLASTIA (POR SEXTANTE);1;21483
2022;10;Eletivo;Média complexidade;9622845 - CEO - Policlínica Taguatinga;0404020097 - EXCISÃO E SUTURA DE LESÃO NA BOCA;1;21165
2022;2;Eletivo;Média complexidade;0010510 - HUB;0405050194 - IRIDOTOMIA A LASER;16;18680
2022;3;BPA-C;Atenção Básica;9578560 - CEO-Ceilândia II;0414020138 - EXODONTIA DE DENTE PERMANENTE;16;19065
2022;6;Eletivo;Média complexidade;0010537 - HMIB;0414020375 - TRATAMENTO CIRÚRGICO PERIODONTAL (POR SEXTANTE);1;19902
2022;6;Urgência;Média complexidade;0010529 - HRPl;0408020156 - REDUÇÃO INCRUENTA DE FRATURA / LESÃO FISARIA DE COTOVELO;3;19886
2022;1;Eletivo;Média complexidade;0010510 - HUB;0414020367 - TRATAMENTO CIRÚRGICO PARA TRACIONAMENTO DENTAL;1;18436
2022;10;BPA-C;Atenção Básica;9778136 - CEO - Asa Norte;0414020138 - EXODONTIA DE DENTE PERMANENTE;16;21209
2022;3;BPA-C;Atenção Básica;9778136 - CEO - Asa Norte;0414020120 - EXODONTIA DE DENTE DECÍDUO;5;19149
2022;1;BPA-C;Média complexidade;9690735 - CEO-Planaltina;0414020073 - CURETAGEM PERIAPICAL;35;18565
2022;9;BPA-C;Atenção Básica;9622845 - CEO - Policlínica Taguatinga;0414020138 - EXODONTIA DE DENTE PERMANENTE;28;20866
2022;9;Eletivo;Alta complexidade;0010510 - HUB;0418010030 - CONFECCAO DE FISTULA ARTERIO-VENOSA P/ HEMODIALISE;8;20720
2022;9;BPA-C;Média complexidade;9622845 - CEO - Policlínica Taguatinga;0414020219 - ODONTOSECÇÃO / RADILECTOMIA / TUNELIZAÇÃO;21;20871
2022;7;BPA-C;Média complexidade;9778144 - Policlínica Asa Norte;0404010270 - REMOCAO DE CERUMEN DE CONDUTO AUDITIVO EXTERNO UNI / BILATERAL;8;20312
2022;3;BPA-C;Média complexidade;9764860 - CEO - Gama;0414020278 - REMOÇÃO DE DENTE RETIDO (INCLUSO / IMPACTADO);125;19139
2022;11;BPA-C;Média complexidade;0010464 - HRAN;0406020140 - EXCISAO E SUTURA DE LINFANGIOMA / NEVUS;2;21265
2022;8;Eletivo;Média complexidade;0010464 - HRAN;0404020674 - RECONSTRUÇÃO PARCIAL DO LÁBIO TRAUMATIZADO;1;20381
2022;6;BPA-C;Média complexidade;5717515 - HRSM;0414020294 - REMOÇÃO DE TORUS E EXOSTOSES;1;19943
2022;2;BPA-C;Média complexidade;0010456 - HBDF;0414020243 - REIMPLANTE E TRANSPLANTE DENTAL (POR ELEMENTO);2;18607
2022;7;BPA-C;Média complexidade;9578560 - CEO 11 - Ceilândia;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;38;20239
2022;8;Urgência;Média complexidade;0010529 - HRPl;0408060352 - RETIRADA DE FIO OU PINO INTRA-ÓSSEO;4;20465
2022;1;BPA-C;Média complexidade;0010596 - Centro Espec. em Doenças Infecciosas;0407020160 - ELETROCAUTERIZACAO DE LESAO TRANSPARIETAL DE ANUS;1;18457
2022;2;Eletivo;Média complexidade;0010464 - HRAN;0413010058 - CURATIVO EM PEQUENO QUEIMADO;278;18636
2022;1;Eletivo;Alta complexidade;9967486 - IBRANE;0418010064 - IMPLANTE DE CATETER DUPLO LUMEN P/HEMODIALISE;4;18585
2022;2;BPA-C;Média complexidade;0010766 - CEO 712 912 Sul;0414020146 - EXODONTIA MÚLTIPLA COM ALVEOLOPLASTIA POR SEXTANTE;2;18719
2022;9;Eletivo;Média complexidade;3055450 - CBV;0405050305 - SUTURA DE CORNEA;77;20801
2022;1;BPA-C;Atenção Básica;0010529 - HRPl;0404010300 - RETIRADA DE CORPO ESTRANHO DA CAVIDADE AUDITIVA E NASAL;6;18437
2022;2;BPA-C;Atenção Básica;9676473 - CEO-Ceilândia I;0414020138 - EXODONTIA DE DENTE PERMANENTE;25;18806
2022;6;BPA-C;Média complexidade;9778136 - CEO - Asa Norte;0414020278 - REMOÇÃO DE DENTE RETIDO (INCLUSO / IMPACTADO);42;20045
2022;8;BPA-C;Média complexidade;9690735 - CEO - Planaltina;0414020073 - CURETAGEM PERIAPICAL;35;20611
2022;11;BPA-C;Média complexidade;0010456 - HBDF;0405050259 - RETIRADA DE CORPO ESTRANHO DA CORNEA;3;21233
2022;10;Eletivo;Média complexidade;3055450 - CBV;0405030223 - REMOÇÃO DE ÓLEO DE SILICONE;1;21082
2022;3;Eletivo;Média complexidade;0010510 - HUB;0414010361 - EXERESE DE CISTO ODONTOGÊNICO E NÃO-ODONTOGÊNICO;2;18966
2022;5;Eletivo;Média complexidade;0010510 - HUB;0414020278 - REMOÇÃO DE DENTE RETIDO (INCLUSO / IMPACTADO);42;19563
2022;5;BPA-C;Atenção Básica;5717515 - HRSM;0414020359 - TRATAMENTO CIRÚRGICO DE HEMORRAGIA BUCO-DENTAL;1;19630
2022;10;BPA-C;Média complexidade;0010456 - HBDF;0407010319 - TRATAMENTO ESCLEROSANTE / LIGADURA ELASTICA DE LESAO HEMORRAGICA DO APARELHO DIGESTIVO;2;20938
2022;12;Eletivo;Alta complexidade;7491484 - Renal Vida;0418010048 - IMPLANTE DE CATETER DE LONGA PERMANÊNCIA P/ HEMODIALISE;2;21728
2022;3;BPA-C;Média complexidade;0010766 - CEO 712 912 Sul;0414020081 - ENXERTO GENGIVAL;1;19002
2022;8;BPA-C;Média complexidade;9690735 - CEO - Planaltina;0414020162 - GENGIVOPLASTIA (POR SEXTANTE);1;20614
2022;1;BPA-C;Média complexidade;0010464 - HRAN;0405050305 - SUTURA DE CORNEA;1;18370
2022;11;BPA-C;Média complexidade;9622845 - CEO - Policlínica Taguatinga;0414020219 - ODONTOSECÇÃO / RADILECTOMIA / TUNELIZAÇÃO;10;21464
2022;12;Eletivo;Média complexidade;0010510 - HUB;0405030053 - INJECAO INTRA-VITREO;3;21611
2022;3;Urgência;Média complexidade;0010529 - HRPl;0409070122 - DRENAGEM DE GLANDULA DE BARTHOLIN / SKENE;4;18982
2022;5;BPA-C;Média complexidade;9772243 - CEO - Paranoá;0414020375 - TRATAMENTO CIRÚRGICO PERIODONTAL (POR SEXTANTE);6;19749
2022;7;BPA-C;Média complexidade;0010464 - HRAN;0406020140 - EXCISAO E SUTURA DE LINFANGIOMA / NEVUS;4;20081
2022;2;Eletivo;Atenção Básica;0010537 - HMIB;0414020383 - TRATAMENTO DE ALVEOLITE;1;18708
2022;6;Eletivo;Alta complexidade;0010510 - HUB;0418010064 - IMPLANTE DE CATETER DUPLO LUMEN P/HEMODIALISE;7;19857
2022;9;BPA-C;Atenção Básica;9715797 - CEO - Guará;0414020120 - EXODONTIA DE DENTE DECÍDUO;1;20897
2022;12;BPA-C;Média complexidade;5598575 - Policlínica Gama;0404010270 - REMOCAO DE CERUMEN DE CONDUTO AUDITIVO EXTERNO UNI / BILATERAL;135;21686
2022;3;Eletivo;Média complexidade;0010537 - HMIB;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;73;18990
2022;4;BPA-C;Média complexidade;9690735 - CEO-Planaltina;0414020081 - ENXERTO GENGIVAL;2;19407
2022;5;BPA-C;Média complexidade;9622845 - CEO - Policlínica Taguatinga;0414020219 - ODONTOSECÇÃO / RADILECTOMIA / TUNELIZAÇÃO;25;19702
2022;9;BPA-C;Média complexidade;9690735 - CEO - Planaltina;0414020278 - REMOÇÃO DE DENTE RETIDO (INCLUSO / IMPACTADO);80;20895
2022;7;BPA-C;Média complexidade;9622918 - CEO - Taguatinga;0414020154 - GENGIVECTOMIA (POR SEXTANTE);8;20269
2022;10;Eletivo;Média complexidade;0010456 - HBDF;0405040202 - TRATAMENTO DE PTOSE PALPEBRAL;4;20958
2022;3;BPA-C;Média complexidade;0010499 - HRT;0405050259 - RETIRADA DE CORPO ESTRANHO DA CORNEA;67;18929
2022;3;BPA-C;Média complexidade;9676473 - CEO-Ceilândia I;0414020073 - CURETAGEM PERIAPICAL;27;19107
2022;8;BPA-C;Média complexidade;0010456 - HBDF;0405010141 - SIMBLEFAROPLASTIA;1;20331
2022;12;Urgência;Média complexidade;0010529 - HRPl;0408020229 - REDUÇÃO INCRUENTA DE LUXAÇÃO / FRATURA-LUXAÇÃO DO COTOVELO;3;21630
2022;5;BPA-C;Média complexidade;9578536 - Policlínica Brazlândia;0406020140 - EXCISAO E SUTURA DE LINFANGIOMA / NEVUS;2;19676
2022;2;BPA-C;Média complexidade;9621709 - Policlínica II Taguatinga;0407010319 - TRATAMENTO ESCLEROSANTE / LIGADURA ELASTICA DE LESAO HEMORRAGICA DO APARELHO DIGESTIVO;1;18792
2022;12;BPA-C;Média complexidade;2645157 - HRL;0410010022 - ESVAZIAMENTO PERCUTANEO DE CISTO MAMARIO;4;21648
2022;12;Eletivo;Média complexidade;3055450 - CBV;0405030150 - VITRIOLISE A YAG LASER;9;21667
2022;11;Eletivo;Atenção Básica;5717515 - HRSM;0414020120 - EXODONTIA DE DENTE DECÍDUO;3;21389
2022;5;Eletivo;Alta complexidade;2779420 - Davita NEFRO Asa Sul;0418010030 - CONFECCAO DE FISTULA ARTERIO-VENOSA P/ HEMODIALISE;1;19607
2022;1;BPA-C;Atenção Básica;9772243 - CEO - Paranoá;0414020138 - EXODONTIA DE DENTE PERMANENTE;3;18575
2022;3;BPA-C;Média complexidade;0010456 - HBDF;0404020577 - REDUÇÃO DE FRATURA ALVEOLO-DENTÁRIA SEM OSTEOSSÍNTESE;1;18861
2022;6;BPA-C;Média complexidade;9778144 - Policlínica Asa Norte;0404010270 - REMOCAO DE CERUMEN DE CONDUTO AUDITIVO EXTERNO UNI / BILATERAL;4;20046
2022;9;Eletivo;Média complexidade;0010510 - HUB;0405050364 - TRATAMENTO CIRURGICO DE PTERIGIO;26;20737
2022;2;BPA-C;Média complexidade;0010456 - HBDF;0414020200 - MARSUPIALIZAÇÃO DE CISTOS E PSEUDOCISTOS;1;18605
2022;7;Eletivo;Atenção Básica;0010537 - HMIB;0414020120 - EXODONTIA DE DENTE DECÍDUO;12;20158
2022;9;BPA-C;Média complexidade;9414754 - Policlínica Sobradinho;0405010109 - OCLUSAO DE PONTO LACRIMAL;1;20839
2022;8;Eletivo;Atenção Básica;5717515 - HRSM;0414020359 - TRATAMENTO CIRÚRGICO DE HEMORRAGIA BUCO-DENTAL;1;20513
2022;2;Eletivo;Média complexidade;5598575 - Policlínica Gama;0404010318 - RETIRADA DE CORPO ESTRANHO DE OUVIDO / FARINGE / LARINGE / NARIZ;1;18748
2022;3;BPA-C;Média complexidade;9764860 - CEO - Gama;0414020057 - CORREÇÃO DE IRREGULARIDADES DE REBORDO ALVEOLAR;2;19136
2022;1;BPA-C;Atenção Básica;9764860 - CEO - Gama;0414020138 - EXODONTIA DE DENTE PERMANENTE;18;18569
2022;9;Eletivo;Média complexidade;9778144 - Policlínica Asa Norte;0404010318 - RETIRADA DE CORPO ESTRANHO DE OUVIDO / FARINGE / LARINGE / NARIZ;1;20918
2022;10;BPA-C;Média complexidade;0010456 - HBDF;0414020367 - TRATAMENTO CIRÚRGICO PARA TRACIONAMENTO DENTAL;2;20943
2022;9;BPA-C;Atenção Básica;6876617 - HCB;0414020120 - EXODONTIA DE DENTE DECÍDUO;24;20825
2022;10;Eletivo;Média complexidade;5717515 - HRSM;0404020313 - RETIRADA DE CORPO ESTRANHO DOS OSSOS DA FACE;1;21098
2022;4;BPA-C;Média complexidade;0010456 - HBDF;0404010091 - DUCHA DE POLITZER (UNI / BILATERAL);1;19161
2022;8;BPA-C;Média complexidade;9715797 - CEO - Guará;0414020375 - TRATAMENTO CIRÚRGICO PERIODONTAL (POR SEXTANTE);2;20623
